Cost Center,Cust Loc,Brand,ZIP,Lat,Lon,Location,INV_DATE,Quarter,NET_SALE,Order Qty,Promo Cat,subcat_1,subcat_2
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$214.10 ,10,Apparel,Tie,Mens
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$85.80 ,20,Bags,,
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$41.00 ,20,tradeshow,,
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$31.00 ,20,Tech,,
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$13.40 ,20,Office,,
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$10.52 ,1,Drinkware,,
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$51.30 ,2,tradeshow,,
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$109.30 ,5,Apparel,Tie,Mens
493,00005985 0493,Orkin,95008,37.278843,-121.95446,493 BAY VALLEY PEST CONTROL        ,3/23/2020,1,$14.85 ,1,tradeshow,,
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,12/23/2020,4,$75.54 ,2,Apparel,Sweater,Womens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,12/23/2020,4,$36.01 ,1,Apparel,Vest,Womens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,10/27/2020,4,$128.18 ,2,Apparel,Outerwear,Mens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,10/27/2020,4,$29.40 ,2,Apparel,Headwear,All
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,10/16/2020,4,$16.00 ,2,Apparel,Headwear,All
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,10/16/2020,4,$40.45 ,5,Apparel,Headwear,All
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,10/5/2020,4,$105.96 ,1,Apparel,Outerwear,Mens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,9/30/2020,3,$62.62 ,1,Apparel,Outerwear,Womens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,9/30/2020,3,$62.62 ,1,Apparel,Outerwear,Womens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,9/30/2020,3,$125.24 ,2,Apparel,Outerwear,Mens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,9/30/2020,3,$125.24 ,2,Apparel,Outerwear,Mens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,9/30/2020,3,$62.62 ,1,Apparel,Outerwear,Womens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,9/10/2020,3,$22.23 ,1,Apparel,Polo,Womens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,9/10/2020,3,$34.53 ,1,Apparel,Fleece,Womens
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,8/21/2020,3,$30.76 ,1,Drinkware,,
884,00005985 0884,Orkin,81301,37.295888,-107.84945,884 DURANGO                        ,1/24/2020,1,$0.00 ,10,tradeshow,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,12/20/2020,4,$136.86 ,3,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,12/20/2020,4,$182.48 ,4,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,12/20/2020,4,$70.56 ,2,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,12/20/2020,4,$70.56 ,2,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,12/18/2020,4,$62.77 ,1,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,12/7/2020,4,$125.54 ,2,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,11/6/2020,4,$70.56 ,2,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,11/6/2020,4,$70.56 ,2,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,10/26/2020,4,$313.20 ,6,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,10/26/2020,4,$114.40 ,5,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,10/10/2020,4,$136.86 ,3,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,10/10/2020,4,$136.86 ,3,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,10/6/2020,4,$91.62 ,6,Tech,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,9/25/2020,3,$313.85 ,5,Bags,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,9/25/2020,3,$44.60 ,20,Office,,
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,2/26/2020,1,$58.48 ,1,Apparel,Outerwear,Womens
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,2/26/2020,1,$42.70 ,1,Apparel,Outerwear,Womens
456,00005985 0456,Orkin,24019,37.341428,-79.95049,456 ROANOKE                        ,1/14/2020,1,$131.20 ,16,Vehicle,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,4/16/2020,2,$22.71 ,1,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,4/16/2020,2,$72.00 ,2,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,4/16/2020,2,$36.00 ,1,Apparel,Polo,Womens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,4/16/2020,2,$27.16 ,1,Apparel,Polo,Womens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,4/16/2020,2,$37.50 ,1,Apparel,Fleece,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,4/15/2020,2,$36.00 ,1,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,4/15/2020,2,$37.50 ,1,Apparel,Outerwear,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/28/2020,1,$72.00 ,2,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/28/2020,1,$36.00 ,1,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/28/2020,1,$26.67 ,1,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/27/2020,1,$36.72 ,2,Umbrella,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/27/2020,1,$40.42 ,2,Bags,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/25/2020,1,$29.92 ,2,Tools,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/25/2020,1,$9.25 ,5,tradeshow,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/25/2020,1,$36.72 ,2,Umbrella,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/21/2020,1,$28.83 ,1,Bags,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/21/2020,1,$20.70 ,1,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/21/2020,1,$1.55 ,1,tradeshow,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/21/2020,1,$20.70 ,1,Apparel,Polo,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$74.80 ,5,Tools,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$8.75 ,5,Tech,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$34.95 ,5,Flashlights,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$7.75 ,5,Tech,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$6.69 ,3,Office,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$12.39 ,1,Tech,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$36.72 ,2,Umbrella,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$16.40 ,2,Vehicle,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$43.72 ,2,Apparel,Tie,Mens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$18.75 ,1,Drinkware,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/19/2020,1,$13.00 ,1,Bags,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/17/2020,1,$6.10 ,1,Apparel,T-Shirt,All
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/17/2020,1,$6.10 ,1,Apparel,T-Shirt,All
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/17/2020,1,$102.00 ,10,Apparel,Headwear,All
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$6.39 ,1,Office,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$10.21 ,1,Tech,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$3.70 ,2,tradeshow,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$10.80 ,5,tradeshow,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$4.46 ,2,Office,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$32.72 ,1,Office,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$8.58 ,2,Bags,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$3.50 ,2,Tech,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/12/2020,1,$3.10 ,2,Tech,,
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/11/2020,1,$20.70 ,1,Apparel,Polo,Womens
794,00005985 0794,Orkin,95050,37.347791,-121.95131,794 SOS PEST CONTROL & TERMITE     ,3/11/2020,1,$36.00 ,1,Apparel,Polo,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,12/4/2020,4,$34.53 ,1,Apparel,Vest,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,12/4/2020,4,$62.62 ,1,Apparel,Outerwear,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/20/2020,4,$30.76 ,1,Drinkware,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/14/2020,4,$38.98 ,1,Apparel,Outerwear,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/14/2020,4,$31.59 ,1,Apparel,Polo,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/14/2020,4,$30.10 ,1,Apparel,Polo,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/14/2020,4,$27.16 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/14/2020,4,$25.67 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/9/2020,4,$31.59 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/9/2020,4,$33.07 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/9/2020,4,$31.59 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/9/2020,4,$30.10 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$201.15 ,3,Apparel,Outerwear,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$62.62 ,1,Apparel,Outerwear,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$28.15 ,1,Apparel,Polo,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$28.15 ,1,Apparel,Polo,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$36.01 ,1,Apparel,Vest,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$37.50 ,1,Apparel,Fleece,Womens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$63.96 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/6/2020,4,$65.51 ,1,Apparel,Fleece,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/5/2020,4,$142.96 ,2,Office,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/2/2020,4,$192.00 ,10,Apparel,Headwear,All
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,11/2/2020,4,$105.96 ,1,Apparel,Outerwear,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,10/31/2020,4,$131.16 ,6,Apparel,Tie,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,10/28/2020,4,$211.11 ,1,Bags,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,10/23/2020,4,$28.15 ,1,Apparel,Polo,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,10/22/2020,4,$153.80 ,5,Drinkware,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$34.53 ,1,Apparel,Vest,Womens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$116.40 ,10,Apparel,Headwear,All
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$116.40 ,10,Apparel,Headwear,All
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$76.24 ,2,Apparel,Polo,Womens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$76.24 ,2,Apparel,Polo,Womens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$63.96 ,1,Apparel,Fleece,Womens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$93.50 ,1,Apparel,Outerwear,Womens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$105.96 ,1,Apparel,Outerwear,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,9/27/2020,3,$107.51 ,1,Apparel,Outerwear,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,8/17/2020,3,$102.00 ,10,Apparel,Headwear,All
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,8/17/2020,3,$326.80 ,20,Drinkware,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,8/17/2020,3,$131.20 ,20,Apparel,Headwear,All
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,8/17/2020,3,$107.05 ,5,Apparel,Tie,Mens
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,7/31/2020,3,$18.50 ,10,tradeshow,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,7/31/2020,3,$49.56 ,4,Tech,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,7/31/2020,3,$15.00 ,20,tradeshow,,
437,00005985 0437,Orkin,95131,37.38631,-121.88987,ROLLINS SUPPLY                     ,7/31/2020,3,$4.15 ,1,tradeshow,,
36712,00005985 6712,HomeTeam,23236,37.475798,-77.58235,36712 HTS RICHMOND                 ,12/22/2020,4,$41.00 ,5,Vehicle,,
36712,00005985 6712,HomeTeam,23236,37.475798,-77.58235,36712 HTS RICHMOND                 ,12/22/2020,4,$0.00 ,1,Office,,
36712,00005985 6712,HomeTeam,23236,37.475798,-77.58235,36712 HTS RICHMOND                 ,3/11/2020,1,$17.80 ,10,Pins / Medals,,
36712,00005985 6712,HomeTeam,23236,37.475798,-77.58235,36712 HTS RICHMOND                 ,3/11/2020,1,$57.40 ,7,Vehicle,,
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,11/16/2020,4,$63.71 ,1,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,11/5/2020,4,$63.71 ,1,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,10/28/2020,4,$64.72 ,8,Apparel,Headwear,All
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,10/27/2020,4,$127.42 ,2,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,10/27/2020,4,$63.71 ,1,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,10/5/2020,4,$63.71 ,1,Apparel,Outerwear,Womens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,10/5/2020,4,$127.42 ,2,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,10/5/2020,4,$254.84 ,4,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,9/28/2020,3,$63.71 ,1,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,3/31/2020,1,$130.00 ,1,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,3/31/2020,1,$240.00 ,2,Apparel,Outerwear,Mens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,3/31/2020,1,$0.00 ,2,Apparel,,
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,3/31/2020,1,$0.00 ,1,Apparel,,
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,3/13/2020,1,$17.85 ,3,Drinkware,,
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,2/13/2020,1,$21.59 ,1,Apparel,Fleece,Womens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,2/13/2020,1,$0.00 ,1,Apparel,,
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,2/13/2020,1,$58.48 ,1,Apparel,Outerwear,Womens
451,00005985 0451,Orkin,23113,37.51338,-77.64165,451 BON AIR                        ,2/13/2020,1,$37.67 ,1,Apparel,Outerwear,Womens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,12/31/2020,4,$38.98 ,1,Apparel,Outerwear,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,12/31/2020,4,$63.71 ,1,Apparel,Outerwear,Womens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,12/17/2020,4,$38.98 ,1,Apparel,Outerwear,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,12/17/2020,4,$63.71 ,1,Apparel,Outerwear,Womens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,11/18/2020,4,$37.50 ,1,Apparel,Outerwear,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,11/18/2020,4,$25.67 ,1,Apparel,Fleece,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,10/13/2020,4,$43.65 ,3,Apparel,Headwear,All
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,10/7/2020,4,$48.54 ,6,Apparel,Headwear,All
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,10/5/2020,4,$37.50 ,1,Apparel,Outerwear,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,10/5/2020,4,$77.96 ,2,Apparel,Outerwear,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,9/11/2020,3,$24.00 ,3,Apparel,Headwear,All
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,9/11/2020,3,$41.92 ,2,Apparel,Tie,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,9/11/2020,3,$19.68 ,3,Apparel,Headwear,All
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,8/31/2020,3,$33.31 ,1,Apparel,Sweater,Womens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,7/31/2020,3,$32.00 ,4,Apparel,Headwear,All
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,7/31/2020,3,$19.68 ,3,Apparel,Headwear,All
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,5/20/2020,2,$97.73 ,1,Watches,,
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,4/2/2020,2,$21.75 ,1,Office,,
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,4/2/2020,2,$148.75 ,25,Drinkware,,
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,4/2/2020,2,$17.50 ,1,Coolers,,
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,3/31/2020,1,$24.30 ,2,tradeshow,,
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,3/14/2020,1,$27.16 ,1,Apparel,Fleece,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,3/14/2020,1,$58.48 ,1,Apparel,Outerwear,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,2/26/2020,1,$32.80 ,4,Vehicle,,
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,1/31/2020,1,$42.82 ,2,Apparel,Tie,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,1/20/2020,1,$21.59 ,1,Apparel,Fleece,Mens
660,00005985 0660,Orkin,23235,37.522514,-77.56565,660 RICHMOND COMMERCIAL            ,1/20/2020,1,$0.00 ,1,Apparel,,
